"0","",""
"0","",""
"0","",""
"10","",""
"4","",""
"6","",""
"0","",""
"0","",""
"0","",""
"1","",""
"1","",""
"0","",""
"1","",""
"0","",""
"1","",""
"1","",""
"1","",""
"0","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"1","",""
"0","",""
"1","",""
"0","",""
"0","",""
"0","",""
"7","",""
"5","",""
"2","",""
"2","",""
"1","",""
"1","",""
"11","",""
"6","",""
"5","",""
"1","",""
"0","",""
"1","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"2","",""
"2","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"16","",""
"10","",""
"6","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"1","",""
"1","",""
"0","",""
"3","",""
"2","",""
"1","",""
"2","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"3","",""
"1","",""
"2","",""
"5","",""
"4","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"3","",""
"3","",""
"0","",""
"5","",""
"4","",""
"1","",""
"1","",""
"1","",""
"0","",""
"4","",""
"3","",""
"1","",""
"15","",""
"7","",""
"7","",""
"3","",""
"2","",""
"1","",""
"0","",""
"0","",""
"0","",""
"1","",""
"1","",""
"0","",""
"2","",""
"1","",""
"1","",""
"1","",""
"0","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"10","",""
"9","",""
"1","",""
"1","",""
"1","",""
"0","",""
"3","",""
"3","",""
"0","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"4","",""
"4","",""
"0","",""
"0","",""
"0","",""
"0","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"7","",""
"4","",""
"3","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"19","",""
"13","",""
"5","",""
"3","",""
"1","",""
"2","",""
"14","",""
"10","",""
"4","",""
"34","",""
"26","",""
"8","",""
"0","",""
"0","",""
"0","",""
"26","",""
"19","",""
"7","",""
"22","",""
"16","",""
"6","",""
"0","",""
"0","",""
"0","",""
"9","",""
"6","",""
"3","",""
"2","",""
"2","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"5","",""
"4","",""
"1","",""
"58","",""
"37","",""
"21","",""
"77","",""
"50","",""
"27","",""
"8","",""
"1","",""
"5","",""
"4","",""
"2","",""
"2","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"8","",""
"5","",""
"0","",""
"105","",""
"70","",""
"35","",""
"3","",""
"2","",""
"1","",""
"13","",""
"12","",""
"1","",""
"18","",""
"11","",""
"7","",""
"1","",""
"1","",""
"0","",""
"20","",""
"12","",""
"8","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"7","",""
"6","",""
"1","",""
"3","",""
"2","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"6","",""
"5","",""
"1","",""
"0","",""
"0","",""
"0","",""
"9","",""
"6","",""
"3","",""
"16","",""
"11","",""
"5","",""
"48","",""
"35","",""
"13","",""
"33","",""
"21","",""
"12","",""
"32","",""
"24","",""
"8","",""
"29","",""
"23","",""
"6","",""
"0","",""
"0","",""
"0","",""
"5","",""
"3","",""
"2","",""
"0","",""
"0","",""
"0","",""
"2","",""
"2","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"15","",""
"7","",""
"8","",""
"0","",""
"0","",""
"0","",""
"1","",""
"1","",""
"0","",""
"1","",""
"0","",""
"1","",""
"5","",""
"4","",""
"0","",""
"2","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"1","",""
"0","",""
"1","",""
"1","",""
"0","",""
"1","",""
"11","",""
"7","",""
"4","",""
"2","",""
"1","",""
"1","",""
"20","",""
"11","",""
"9","",""
"1","",""
"0","",""
"1","",""
"1","",""
"1","",""
"0","",""
"0","",""
"0","",""
"0","",""
"2","",""
"2","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"0","",""
"19","",""
"13","",""
"6","",""
"1","",""
"1","",""
